Date,RW2,RW3/RW1
44017.64444,15.6797,15.8838
44017.65486,15.5766,15.7861
44017.66528,15.5102,15.7263
44017.67569,15.4288,15.6517
44017.68611,15.3353,15.5636
44017.69653,15.2323,15.4673
44017.70694,15.113,15.3534
44017.71736,14.9897,15.2328
44017.72778,14.8692,15.1122
44017.73819,14.7473,14.9902
44017.74861,14.6187,14.8602
44017.75903,14.4873,14.7234
44017.76944,14.3533,14.5866
44017.77986,14.2274,14.458
44017.79028,14.1083,14.3362
44017.80069,13.9932,14.2211
44017.81111,13.8741,14.102
44017.82153,13.7347,13.9585
44017.83194,13.5845,13.8055
44017.84236,13.4451,13.6621
44017.85278,13.3084,13.5214
44017.86319,13.1758,13.3874
44017.87361,13.0445,13.252
44017.88403,12.9146,13.1207
44017.89444,12.7982,13.0002
44017.90486,12.6844,12.8852
44017.91528,12.5585,12.758
44017.92569,12.4448,12.6456
44017.93611,12.3513,12.5522
44017.94653,12.247,12.4465
44017.95694,12.1577,12.3571
44017.96736,12.071,12.2718
44017.97778,11.9734,12.1729
44017.98819,11.8731,12.0713
44017.99861,11.766,11.9669
44018.00903,11.6454,11.8436
44018.01944,11.5219,11.7175
44018.02986,11.408,11.6023
44018.04028,11.3116,11.51
44018.05069,11.2153,11.411
44018.06111,11.1325,11.3255
44018.07153,11.0443,11.2373
44018.08194,10.941,11.1328
44018.09236,10.8324,11.0242
44018.10278,10.7277,10.9182
44018.11319,10.6176,10.8109
44018.12361,10.5197,10.7104
44018.13403,10.4272,10.6206
44018.14444,10.3347,10.5268
44018.15486,10.2394,10.4316
44018.16528,10.1441,10.335
44018.17569,10.0515,10.2424
44018.18611,9.96017,10.1512
44018.19653,9.86887,10.0586
44018.20694,9.78162,9.97134
44018.21736,9.69568,9.88684
44018.22778,9.6152,9.80643
44018.23819,9.54288,9.73413
44018.24861,9.47049,9.66318
44018.25903,9.40085,9.5936
44018.26944,9.33392,9.52808
44018.27986,9.28745,9.48303
44018.29028,9.24918,9.44479
44018.30069,9.21091,9.40793
44018.31111,9.18631,9.37787
44018.32153,9.19452,9.36694
44018.33194,9.20953,9.39972
44018.34236,9.2724,9.4762
44018.35278,9.41724,9.625
44018.36319,9.61929,9.82825
44018.37361,9.88113,10.0885
44018.38403,10.1985,10.4057
44018.39444,10.5387,10.7511
44018.40486,10.9478,11.1654
44018.41528,11.3496,11.5697
44018.42569,11.8121,12.0374
44018.43611,12.2931,12.5237
44018.44653,12.7887,13.0206
44018.45694,13.2908,13.5186
44018.46736,13.7862,14.0194
44018.47778,14.2626,14.4986
44018.48819,14.7283,14.9645
44018.49861,15.1808,15.4104
44018.50903,15.5956,15.8281
44018.51944,15.9891,16.2164
44018.52986,16.3286,16.548
44018.54028,16.6236,16.8295
44018.55069,16.8793,17.076
44018.56111,17.0999,17.279
44018.57153,17.2811,17.4508
