Date,RW2,RW3/RW1
44042.29583,6.35438,6.38546
44042.30625,6.34416,6.39546
44042.31667,6.34405,6.40662
44042.32708,6.35407,6.41442
44042.41389,6.55769,6.74566
44042.42847,6.99555,6.86796
44042.43889,6.87769,6.94738
44042.44931,6.88786,7.00873
44042.45972,6.8725,7.05655
44042.47014,6.84833,7.0698
44042.48056,6.95909,7.09078
44042.49097,7.00994,7.09619
44042.50139,7.05182,7.1038
44042.51181,7.05176,7.10809
44042.52222,7.0385,7.11459
44042.53264,6.86264,7.09795
44042.54306,6.73319,7.10668
44042.55347,7.04169,7.1066
44042.56389,7.03727,7.12082
44042.57431,7.01863,7.10429
44042.58472,7.05038,7.10314
44042.59514,7.02628,7.10751
44042.60556,7.03174,7.09761
44042.61597,7.0208,7.09102
44042.62639,6.97263,7.07015
44042.63681,6.94307,7.07126
44042.64722,6.90144,7.03171
44042.65764,6.83017,6.98882
44042.66806,6.77636,6.93487
44042.67847,6.72361,6.89959
44042.68889,6.65215,6.85105
44042.69931,6.63225,6.80358
44042.70972,6.59805,6.75385
44042.72014,6.53414,6.69084
44042.73056,6.50756,6.63218
44042.74097,6.43035,6.57898
44042.75139,6.39707,6.53014
44042.76181,6.36928,6.4868
44042.77222,6.33596,6.44783
44042.78264,6.31689,6.41433
44042.79306,6.2934,6.38743
44042.80347,6.282,6.3627
44042.81389,6.28604,6.34128
44042.82431,6.25917,6.31983
44042.83472,6.26763,6.30281
44042.84514,6.24737,6.28911
44042.85556,6.24481,6.27433
44042.86597,6.23781,6.26395
44042.87639,6.24297,6.25024
44042.88681,6.22488,6.23984
44042.89722,6.2356,6.23059
44042.90764,6.22747,6.22353
44042.91806,6.22489,6.21648
44042.92847,6.22344,6.21057
44042.93889,6.23089,6.20469
44042.94931,6.24172,6.20108
44042.95972,6.24482,6.19975
44042.97014,6.23904,6.19395
44042.98056,6.24658,6.1926
44042.99097,6.25302,6.1879
44043.00139,6.25721,6.1854
44043.01181,6.25472,6.18067
44043.02222,6.25558,6.17816
44043.03264,6.25757,6.17678
44043.04306,6.25731,6.17539
44043.05347,6.25594,6.17065
44043.06389,6.25679,6.17037
44043.07431,6.2532,6.16674
44043.08472,6.25294,6.16982
44043.09514,6.25156,6.1673
44043.10556,6.24572,6.16814
44043.11597,6.24547,6.16564
44043.12639,6.23292,6.16536
44043.13681,6.22261,6.16508
44043.14722,6.2257,6.16706
44043.15764,6.22433,6.16568
44043.16806,6.23525,6.16878
44043.17847,6.28309,6.16851
44043.18889,6.29404,6.17049
44043.19931,6.27815,6.17024
44043.20972,6.27682,6.17113
44043.22014,6.2699,6.17541
44043.23056,6.25178,6.17971
44043.24097,6.25495,6.18513
44043.25139,6.25587,6.18717
44043.26181,6.2624,6.18921
44043.27222,6.25659,6.19352
44043.28264,6.2609,6.19896
44043.29306,6.27644,6.20556
44043.30347,6.25946,6.21442
44043.31389,6.28403,6.22331
44043.32431,6.2974,6.23674
44043.33472,6.30075,6.24681
44043.34514,6.30765,6.26717
44043.35556,6.3124,6.29892
44043.36597,6.30828,6.33301
44043.37639,6.35469,6.37618
44043.38681,6.39665,6.42954
44043.39722,6.43191,6.4919
44043.40764,6.46269,6.55869
44043.41806,6.50237,6.63323
44043.42847,6.56652,6.71882
44043.43889,6.57599,6.79747
44043.44931,6.65102,6.86474
44043.45972,6.65926,6.91064
44043.47014,6.67746,6.94305
44043.48056,6.67348,6.96203
44043.49097,6.66619,6.96874
44043.50139,6.71299,6.97211
44043.51181,6.74752,6.97878
44043.52222,6.70046,6.98213
44043.53264,6.65235,6.98656
44043.54306,6.61966,6.99209
44043.55347,6.68579,6.98989
44043.56389,6.70574,6.99431
44043.57431,6.66302,6.99431
44043.58472,6.62694,7.00644
44043.59514,6.74772,7.00533
44043.60556,6.62825,7.00533
44043.61597,6.66886,6.99652
44043.62639,6.64144,6.98991
44043.63681,6.71377,6.98219
44043.64722,6.61831,6.96676
44043.65764,6.55018,6.94139
44043.66806,6.56427,6.90828
44043.67847,6.54869,6.84975
44043.68889,6.5122,6.79336
44043.69931,6.50096,6.73913
44043.70972,6.47982,6.68817
44043.72014,6.45428,6.62944
44043.73056,6.43862,6.57175
44043.74097,6.42515,6.51844
44043.75139,6.41277,6.47061
44043.76181,6.40809,6.42937
44043.77222,6.38246,6.39032
44043.78264,6.38106,6.35342
44043.79306,6.37417,6.32318
44043.80347,6.36173,6.2962
44043.81389,6.35256,6.27141
44043.82431,6.34785,6.25554
44043.83472,6.35197,6.22963
44043.84514,6.3561,6.21262
44043.85556,6.33921,6.19559
44043.86597,6.32452,6.18524
44043.87639,6.3221,6.17167
44043.88681,6.31748,6.16033
44043.89722,6.30396,6.15117
44043.90764,6.32812,6.14532
44043.91806,6.32454,6.1361
44043.92847,6.31986,6.13022
44043.93889,6.32737,6.12321
44043.94931,6.3271,6.12176
44043.95972,6.33463,6.11363
44043.97014,6.33437,6.10884
44043.98056,6.33301,6.10182
44043.99097,6.33611,6.09929
44044.00139,6.33477,6.09675
44044.01181,6.33455,6.09311
44044.02222,6.33098,6.08834
44044.03264,6.3586,6.0903
44044.04306,6.35505,6.08554
44044.05347,6.36599,6.07967
44044.06389,6.36468,6.07939
44044.07431,6.35556,6.07575
44044.08472,6.34866,6.07436
44044.09514,6.34066,6.07411
44044.10556,6.33379,6.07386
44044.11597,6.32917,6.07254
44044.12639,6.32679,6.07011
44044.13681,6.32444,6.06997
44044.14722,6.32767,6.07206
44044.15764,6.3264,6.07296
44044.16806,6.32399,6.07273
44044.17847,6.3238,6.07587
44044.18889,6.32249,6.07223
44044.19931,6.32117,6.07645
44044.20972,6.3221,6.07621
44044.22014,6.31856,6.07709
44044.23056,6.3195,6.08024
44044.24097,6.32159,6.08455
44044.25139,6.31924,6.08777
44044.26181,6.31796,6.09095
44044.27222,6.32233,6.0942
44044.28264,6.3245,6.09635
44044.29306,6.32775,6.10184
44044.30347,6.33548,6.1107
44044.31389,6.33653,6.12188
44044.32431,6.33765,6.13651
44044.33472,6.34001,6.15801
44044.34514,6.34578,6.18411
44044.35556,6.34721,6.22723
44044.36597,6.35204,6.27259
44044.37639,6.3547,6.32246
44044.38681,6.35971,6.38252
44044.39722,6.35481,6.44819
44044.40764,6.35992,6.51258
44044.41806,6.38629,6.59037
44044.42847,6.33684,6.65673
44044.43889,6.31888,6.74094
44044.44931,6.37193,6.78253
44044.45972,6.34512,6.80845
44044.47014,6.32498,6.81982
44044.48056,6.34992,6.82553
44044.49097,6.48633,6.82455
44044.50139,6.4669,6.83802
44044.51181,6.43542,6.8448
44044.52222,6.44262,6.85382
44044.53264,6.36634,6.85843
44044.54306,6.3505,6.86298
44044.55347,6.38288,6.86089
44044.56389,6.36791,6.86648
44044.57431,6.31449,6.86874
44044.58472,6.3652,6.86879
44044.59514,6.45414,6.86331
44044.60556,6.51014,6.87323
44044.61597,6.56277,6.86773
44044.62639,6.47506,6.86221
44044.63681,6.56379,6.85999
44044.64722,6.55276,6.84565
44044.65764,6.60087,6.82467
44044.66806,6.57983,6.78822
44044.67847,6.51705,6.73958
44044.68889,6.519,6.69091
44044.69931,6.51988,6.64442
44044.70972,6.52516,6.59236
44044.72014,6.52053,6.53582
44044.73056,6.52032,6.47924
44044.74097,6.53111,6.42816
44044.75139,6.53201,6.38035
44044.76181,6.51641,6.33696
44044.77222,6.48976,6.30348
44044.78264,6.49508,6.26557
44044.79306,6.48607,6.23873
44044.80347,6.49142,6.2119
44044.81389,6.49567,6.18949
44044.82431,6.48337,6.16486
44044.83472,6.51082,6.14576
44044.84514,6.52835,6.12666
44044.85556,6.54147,6.11087
44044.86597,6.54023,6.09509
44044.87639,6.54895,6.08373
44044.88681,6.55766,6.07124
44044.89722,6.55975,6.05986
44044.90764,6.55962,6.04848
44044.91806,6.56835,6.03822
44044.92847,6.5682,6.03344
44044.93889,6.57247,6.02974
44044.94931,6.56678,6.02608
44044.95972,6.56443,6.02245
44044.97014,6.55984,6.01765
44044.98056,6.55079,6.01503
44044.99097,6.53064,6.01243
44045.00139,6.53156,6.00646
44045.01181,6.52027,6.00829
44045.02222,6.5323,6.00678
44045.03264,6.50877,6.00304
44045.04306,6.48081,6.00494
44045.05347,6.48506,6.0012
44045.06389,6.47819,5.99747
44045.07431,6.48135,5.9938
44045.08472,6.49231,5.99346
44045.09514,6.47988,5.98863
44045.10556,6.46855,5.98939
44045.11597,6.46058,5.98796
44045.12639,6.45706,5.98876
44045.13681,6.45131,5.9862
44045.14722,6.46007,5.98591
44045.15764,6.45768,5.98898
44045.16806,6.45975,5.98981
44045.17847,6.46071,5.99176
44045.18889,6.44603,5.99819
44045.19931,6.43916,5.99341
44045.20972,6.45241,5.99649
44045.22014,6.44666,6.00181
44045.23056,6.43419,6.00825
44045.24097,6.42284,6.00684
44045.25139,6.41484,6.01219
44045.26181,6.41467,6.01415
44045.27222,6.41674,6.02399
44045.28264,6.41993,6.02596
44045.29306,6.42314,6.03471
44045.30347,6.42749,6.0435
44045.31389,6.42739,6.05908
44045.32431,6.43179,6.06795
44045.33472,6.42505,6.08022
44045.34514,6.42631,6.10168
44045.35556,6.44562,6.13122
44045.36597,6.43813,6.16315
44045.37639,6.45424,6.20419
44045.38681,6.46034,6.2498
44045.39722,6.46092,6.30893
44045.40764,6.46381,6.38035
44045.41806,6.47566,6.46848
44045.42847,6.48307,6.57428
44045.43889,6.50381,6.65302
44045.44931,6.46021,6.70367
44045.45972,6.49975,6.73193
44045.47014,6.49384,6.74677
44045.48056,6.50009,6.75824
44045.49097,6.55589,6.77519
44045.50139,6.47836,6.78435
44045.51181,6.43292,6.79569
44045.52222,6.46986,6.80256
44045.53264,6.53843,6.81159
44045.54306,6.5126,6.81727
44045.55347,6.52837,6.82623
44045.56389,6.49155,6.83624
44045.57431,6.49077,6.83523
44045.58472,6.54783,6.83641
44045.59514,6.56438,6.83865
44045.60556,6.62342,6.83977
44045.61597,6.5951,6.83979
44045.62639,6.65841,6.83101
44045.63681,6.69878,6.82222
44045.64722,6.69766,6.81343
44045.65764,6.72596,6.79582
44045.66806,6.70292,6.75953
44045.67847,6.73447,6.70562
44045.68889,6.72888,6.65604
44045.69931,6.72876,6.60205
44045.70972,6.74397,6.54361
44045.72014,6.73399,6.48289
44045.73056,6.72949,6.42215
44045.74097,6.71512,6.36904
44045.75139,6.72046,6.31808
44045.76181,6.7291,6.27479
44045.77222,6.73227,6.23589
44045.78264,6.74094,6.2014
44045.79306,6.73864,6.1702
44045.80347,6.7682,6.14122
44045.81389,6.7758,6.11441
44045.82431,6.79771,6.09421
44045.83472,6.81193,6.07512
44045.84514,6.78766,6.05714
44045.85556,6.78207,6.04129
44045.86597,6.78527,6.02758
44045.87639,6.78187,6.01497
44045.88681,6.77736,6.00678
44045.89722,6.76182,5.99638
44045.90764,6.754,5.9882
44045.91806,6.76492,5.98218
44045.92847,6.77364,5.97395
44045.93889,6.80558,5.96797
44045.94931,6.81213,5.962
44045.95972,6.78441,5.9549
44045.97014,6.7644,5.95002
44045.98056,6.73332,5.94293
44045.99097,6.73763,5.93691
44046.00139,6.74528,5.93315
44046.01181,6.75072,5.92832
44046.02222,6.74842,5.92462
44046.03264,6.74057,5.92202
44046.04306,6.73936,5.91939
44046.05347,6.75036,5.91789
44046.06389,6.73472,5.91411
44046.07431,6.74795,5.91373
44046.08472,6.71345,5.91121
44046.09514,6.70892,5.91202
44046.10556,6.70438,5.91393
44046.11597,6.69873,5.92026
44046.12639,6.7053,5.92549
44046.13681,6.69408,5.92848
44046.14722,6.69398,5.93148
44046.15764,6.67718,5.92892
44046.16806,6.67599,5.93204
44046.17847,6.67928,5.93411
44046.18889,6.6926,5.93728
44046.19931,6.68808,5.93932
44046.20972,6.69914,5.94128
44046.22014,6.70017,5.94546
44046.23056,6.7012,5.94739
44046.24097,6.7223,5.95381
44046.25139,6.71442,5.95914
44046.26181,6.7177,5.96337
44046.27222,6.74107,5.96648
44046.28264,6.73096,5.96849
44046.29306,6.72755,5.97165
44046.30347,6.72303,5.98041
44046.31389,6.72298,5.98921
44046.32431,6.73411,5.99916
44046.33472,6.73411,6.01027
44046.34514,6.73639,6.02829
44046.35556,6.72304,6.04864
44046.36597,6.71532,6.08371
44046.37639,6.71543,6.12556
44046.38681,6.72559,6.16628
44046.39722,6.72462,6.216
44046.40764,6.73269,6.29956
44046.41806,6.7363,6.38748
44046.42847,6.74884,6.48756
44046.43889,6.73806,6.56737
44046.44931,6.76725,6.61811
44046.45972,6.80527,6.64767
44046.47014,6.79672,6.66594
44046.48056,6.79705,6.68643
44046.49097,6.79624,6.70128
44046.50139,6.82733,6.71717
44046.51181,6.7824,6.72838
44046.52222,6.83318,6.7486
44046.53264,6.83768,6.75645
44046.54306,6.85202,6.76869
44046.55347,6.85317,6.77647
44046.56389,6.89268,6.78538
44046.57431,6.91133,6.78655
44046.58472,6.92558,6.78878
44046.59514,6.92009,6.77663
44046.60556,6.97153,6.76889
44046.61597,6.97701,6.76335
44046.62639,7.01205,6.75562
44046.63681,7.01971,6.7611
44046.64722,7.04052,6.76548
44046.65764,7.04272,6.75995
44046.66806,7.04382,6.74009
44046.67847,7.04493,6.69489
44046.68889,7.03727,6.64856
44046.69931,7.04715,6.59669
44046.70972,7.03729,6.54259
44046.72014,7.06693,6.49174
44046.73056,7.07574,6.43532
44046.74097,7.09883,6.37997
44046.75139,7.09666,6.33675
44046.76181,7.11208,6.29351
44046.77222,7.122,6.25686
44046.78264,7.11874,6.22795
44046.79306,7.13087,6.20015
44046.80347,7.1342,6.17789
44046.81389,7.13092,6.15231
44046.82431,7.14306,6.1278
44046.83472,7.142,6.10987
44046.84514,7.14425,6.09518
44046.85556,7.15532,6.08049
44046.86597,7.15648,6.07131
44046.87639,7.16756,6.05878
44046.88681,7.17203,6.05068
44046.89722,7.16107,6.04144
44046.90764,7.14237,6.03219
44046.91806,7.11372,6.02293
44046.92847,7.1215,6.01588
44046.93889,7.13039,6.00881
44046.94931,7.15477,6.00284
44046.95972,7.15594,5.99685
44046.97014,7.1715,5.99419
44046.98056,7.17821,5.99266
44046.99097,7.165,5.99114
44047.00139,7.17946,5.9919
44047.01181,7.18506,5.99045
44047.02222,7.20507,5.98794
44047.03264,7.20734,5.98769
44047.04306,7.21516,5.98852
44047.05347,7.20967,5.98487
44047.06389,7.2064,5.98126
44047.07431,7.20756,5.97769
44047.08472,7.16653,5.97749
44047.09514,7.15768,5.97837
44047.10556,7.14771,5.97707
44047.11597,7.13219,5.97244
44047.12639,7.11555,5.97222
44047.13681,7.09557,5.96755
44047.14722,7.10782,5.96733
44047.15764,7.08672,5.96711
44047.16806,7.09229,5.96805
44047.17847,7.10566,5.96785
44047.18889,7.0901,5.96989
44047.19931,7.10459,5.96968
44047.20972,7.09904,5.96838
44047.22014,7.09906,5.97044
44047.23056,7.09685,5.97252
44047.24097,7.12803,5.9735
44047.25139,7.11914,5.97784
44047.26181,7.06459,5.97995
44047.27222,7.06349,5.98093
44047.28264,7.08912,5.97855
44047.29306,7.08356,5.9818
44047.30347,7.06239,5.98843
44047.31389,7.04903,6.00069
44047.32431,7.03454,6.01636
44047.33472,7.01226,6.03426
44047.34514,7.00446,6.06808
44047.35556,6.99777,6.11436
44047.36597,6.98999,6.15495
44047.37639,6.97553,6.19773
44047.38681,6.95219,6.24832
44047.39722,6.97777,6.29886
44047.40764,6.98445,6.35162
44047.41806,6.98224,6.42335
44047.42847,7.00888,6.48945
44047.43889,7.00665,6.54884
44047.44931,7.0144,6.58927
44047.45972,6.99115,6.61637
44047.47014,6.96572,6.63788
44047.48056,6.94809,6.65825
44047.49097,6.92497,6.67523
44047.50139,6.95372,6.69343
44047.51181,6.92188,6.70935
44047.52222,6.93408,6.7318
44047.53264,6.91878,6.7431
44047.54306,6.91773,6.75204
44047.55347,6.94847,6.75985
44047.56389,6.94741,6.77987
44047.57431,6.96935,6.79323
44047.58472,6.9825,6.80107
44047.59514,6.94753,6.80777
44047.60556,7.00219,6.82101
44047.61597,7.00437,6.81886
44047.62639,6.98908,6.80021
44047.63681,7.00328,6.80351
44047.64722,7.0284,6.8024
44047.65764,6.99891,6.79361
44047.66806,7.00219,6.77271
44047.67847,7.02296,6.72433
44047.68889,7.05141,6.67371
44047.69931,7.06784,6.61976
44047.70972,7.07881,6.56246
44047.72014,7.13689,6.5029
44047.73056,7.12271,6.43997
44047.74097,7.14798,6.38469
44047.75139,7.17327,6.33925
44047.76181,7.18652,6.29927
44047.77222,7.21077,6.26256
44047.78264,7.21196,6.22804
44047.79306,7.19008,6.19792
44047.80347,7.17916,6.1722
44047.81389,7.15505,6.14978
44047.82431,7.14081,6.13067
44047.83472,7.12215,6.11045
44047.84514,7.1211,6.09352
44047.85556,7.12115,6.07877
44047.86597,7.1223,6.06291
44047.87639,7.13558,6.05143
44047.88681,7.13454,6.0399
44047.89722,7.11805,6.03282
44047.90764,7.1159,6.02352
44047.91806,7.10932,6.02086
44047.92847,7.09169,6.01045
44047.93889,7.07847,6.00668
44047.94931,7.06413,6.00183
44047.95972,7.06526,6.00145
44047.97014,7.04426,5.99553
44047.98056,7.02435,5.99405
44047.99097,7.02325,5.99259
44048.00139,7.01994,5.99448
44048.01181,7.01662,5.99304
44048.02222,6.98559,5.99383
44048.03264,6.9867,5.99129
44048.04306,6.97671,5.99316
44048.05347,6.95673,5.99168
44048.06389,6.93673,5.9913
44048.07431,6.92117,5.99537
44048.08472,6.91669,5.99611
44048.09514,6.88444,5.99684
44048.10556,6.88884,5.9998
44048.11597,6.86322,6.00274
44048.12639,6.86761,6.00449
44048.13681,6.87979,6.00289
44048.14722,6.8608,6.00915
44048.15764,6.86075,6.01434
44048.16806,6.84843,6.01954
44048.17847,6.85282,6.02244
44048.18889,6.83602,6.02987
44048.19931,6.83819,6.03844
44048.20972,6.83143,6.04476
44048.22014,6.82019,6.04548
44048.23056,6.81453,6.04733
44048.24097,6.81669,6.05372
44048.25139,6.82334,6.06013
44048.26181,6.81768,6.06654
44048.27222,6.82545,6.06958
44048.28264,6.82987,6.07715
44048.29306,6.83318,6.08474
44048.30347,6.82642,6.09575
44048.31389,6.8331,6.11017
44048.32431,6.81962,6.12351
44048.33472,6.83418,6.14365
44048.34514,6.82973,6.16958
44048.35556,6.82868,6.20133
44048.36597,6.81759,6.24332
44048.37639,6.81437,6.29664
44048.38681,6.80002,6.35449
44048.39722,6.79911,6.42469
44048.40764,6.80047,6.5049
44048.41806,6.79071,6.59953
44048.42847,6.79546,6.67384
44048.43889,6.80131,6.73343
44048.44931,6.77832,6.77726
44048.45972,6.7842,6.80207
44048.47014,6.8,6.82347
44048.48056,6.80471,6.65846
44048.49097,6.76197,6.43526
44048.50139,6.81835,6.47021
44048.51181,6.88997,6.66654
44048.52222,6.93622,6.76273
44048.53264,6.97911,6.50467
44048.54306,7.01978,6.31616
44048.55347,7.0659,6.60831
44048.56389,7.11747,6.97242
44048.57431,7.24929,6.98339
44048.58472,7.18244,6.97243
44048.59514,7.15398,6.98011
44048.60556,7.11572,6.97682
44048.61597,7.1146,6.97902
44048.62639,7.11349,6.96478
44048.63681,7.10256,6.95712
44048.64722,7.09055,6.93522
44048.65764,7.09927,6.88593
44048.66806,7.07201,6.82567
44048.67847,7.09494,6.76647
44048.68889,7.09823,6.69846
44048.69931,7.1321,6.6271
44048.70972,7.17473,6.5546
44048.72014,7.16168,6.48532
44048.73056,7.1672,6.42367
44048.74097,7.15742,6.36746
44048.75139,7.15748,6.31891
44048.76181,7.17614,6.27911
44048.77222,7.1762,6.24039
44048.78264,7.20254,6.20716
44048.79306,7.22998,6.1783
44048.80347,7.24759,6.1505
44048.81389,7.24876,6.12708
44048.82431,7.25982,6.10581
44048.83472,7.26649,6.09007
44048.84514,7.24794,6.07211
44048.85556,7.26888,6.05746
44048.86597,7.26239,6.04501
44048.87639,7.27786,6.03248
44048.88681,7.28565,6.02215
44048.89722,7.28577,6.01182
44048.90764,7.29358,6.0059
44048.91806,7.2882,5.99885
44048.92847,7.29492,5.99294
44048.93889,7.30604,5.98811
44048.94931,7.30837,5.98329
44048.95972,7.33713,5.97958
44048.97014,7.34277,5.98362
44048.98056,7.32747,5.97988
44048.99097,7.30222,5.97725
44049.00139,7.31007,5.97346
44049.01181,7.29916,5.96964
44049.02222,7.2739,5.96917
44049.03264,7.27402,5.97092
44049.04306,7.21777,5.96928
44049.05347,7.16921,5.96983
44049.06389,7.16709,5.97034
44049.07431,7.1705,5.97194
44049.08472,7.20273,5.97362
44049.09514,7.2106,5.9753
44049.10556,7.21293,5.97801
44049.11597,7.22303,5.9808
44049.12639,7.23427,5.9836
44049.13681,7.2566,5.98526
44049.14722,7.26896,5.98919
44049.15764,7.27467,5.99202
44049.16806,7.27036,5.9937
44049.17847,7.2783,5.99881
44049.18889,7.28958,6.00501
44049.19931,7.312,6.01126
44049.20972,7.31885,6.01644
44049.22014,7.34576,6.02269
44049.23056,7.3381,6.0312
44049.24097,7.33938,6.03749
44049.25139,7.34735,6.04491
44049.26181,7.35756,6.05125
44049.27222,7.35213,6.05987
44049.28264,7.33997,6.07296
44049.29306,7.36136,6.08837
44049.30347,7.34023,6.11283
44049.31389,7.33699,6.13173
44049.32431,7.34044,6.15409
44049.33472,7.33151,6.18565
44049.34514,7.35723,6.22635
44049.35556,7.36159,6.27055
44049.36597,7.39279,6.33728
44049.37639,7.38593,6.39731
44049.38681,7.37454,6.47528
44049.39722,7.37095,6.5666
44049.40764,7.36842,6.66221
44049.41806,7.34352,6.7442
44049.42847,7.34529,6.80032
44049.43889,7.34034,6.83736
44049.44931,7.34095,6.87095
44049.45972,7.35374,6.89445
44049.47014,7.34433,6.91566
44049.48056,7.37586,6.93237
44049.49097,7.3775,6.95345
44049.50139,7.38025,6.96564
44049.51181,7.41053,6.9833
44049.52222,7.43416,6.99542
44049.53264,7.44236,7.00092
44049.54306,7.46045,7.01629
44049.55347,7.4961,7.02614
44049.56389,7.49561,7.0338
44049.57431,7.52256,7.04037
44049.58472,7.54954,7.04364
44049.59514,7.57658,7.04582
44049.60556,7.58949,7.04254
44049.61597,7.59042,7.03926
44049.62639,7.62529,7.03379
44049.63681,7.6537,7.02284
44049.64722,7.66687,7.00092
44049.65764,7.67793,6.96362
44049.66806,7.70545,6.91313
44049.67847,7.71335,6.8571
44049.68889,7.7136,6.79444
44049.69931,7.72915,6.72845
44049.70972,7.74142,6.658
44049.72014,7.75919,6.59412
44049.73056,7.77259,6.5357
44049.74097,7.79802,6.48716
44049.75139,7.80486,6.44299
44049.76181,7.82153,6.40428
44049.77222,7.82728,6.36555
44049.78264,7.8429,6.33452
44049.79306,7.86182,6.30896
44049.80347,7.85552,6.28451
44049.81389,7.86677,6.26336
44049.82431,7.87582,6.2455
44049.83472,7.88048,6.22653
44049.84514,7.89063,6.20866
44049.85556,7.89637,6.19628
44049.86597,7.89554,6.18391
44049.87639,7.91779,6.17264
44049.88681,7.92135,6.16139
44049.89722,7.92491,6.15349
44049.90764,7.93284,6.14453
44049.91806,7.9341,6.13667
44049.92847,7.92873,6.13103
44049.93889,7.92997,6.12758
44049.94931,7.93561,6.11858
44049.95972,7.94236,6.11401
44049.97014,7.94144,6.11165
44049.98056,7.93721,6.11037
44049.99097,7.92525,6.10686
44050.00139,7.94306,6.10225
44050.01181,7.95207,6.10096
44050.02222,7.96329,6.09966
44050.03264,7.9679,6.09503
44050.04306,7.97583,6.09267
44050.05347,7.97603,6.09029
44050.06389,7.9861,6.09231
44050.07431,7.98961,6.09211
44050.08472,7.98652,6.0919
44050.09514,7.99227,6.09169
44050.10556,7.98699,6.09149
44050.11597,7.98169,6.0869
44050.12639,7.97527,6.08453
44050.13681,7.97653,6.08328
44050.14722,7.97781,6.08429
44050.15764,7.98237,6.08526
44050.16806,7.98583,6.08956
44050.17847,7.98268,6.09056
44050.18889,7.98394,6.09161
44050.19931,7.97962,6.09374
44050.20972,7.98081,6.09478
44050.22014,7.96986,6.09695
44050.23056,7.9799,6.10024
44050.24097,7.97774,6.1035
44050.25139,7.97228,6.10674
44050.26181,7.96905,6.10667
44050.27222,7.95588,6.10663
44050.28264,7.95043,6.11108
44050.29306,7.95047,6.12223
44050.30347,7.93717,6.13564
44050.31389,7.94486,6.15133
44050.32431,7.95915,6.16928
44050.33472,7.94896,6.19174
44050.34514,7.92647,6.23438
44050.35556,7.91381,6.2569
44050.36597,7.8978,6.29848
44050.38264,7.88147,6.35441
44050.39306,7.85979,6.42356
44050.40347,7.73566,6.50248
44050.41389,7.67346,6.59462
44050.42431,7.60685,6.6545
44050.43472,7.56024,6.69989
44050.44514,7.527,6.72873
44050.45556,7.49703,6.7509
44050.46597,7.47924,6.772
44050.47639,7.45367,6.78978
44050.48681,7.43251,6.80857
44050.49722,7.44213,6.82406
44050.50764,7.42765,6.8021
44050.51806,7.43635,6.79003
44050.52847,7.44947,6.81424
44050.53889,7.44169,6.78566
44050.54931,7.44393,6.75156
44050.55972,7.42325,6.75153
44050.57014,7.44846,6.72733
44050.58056,7.46711,6.68773
44050.59097,7.47703,6.63708
44050.60139,7.46072,6.59739
44050.61181,7.46523,6.60388
44050.62222,7.46097,6.56528
44050.63264,7.47093,6.51785
44050.64306,7.48311,6.47041
44050.65347,7.50075,6.42186
44050.66389,7.4899,6.3766
44050.67431,7.52837,6.33572
44050.68472,7.51533,6.30259
44050.69514,7.5165,6.26831
44050.70556,7.5122,6.2296
44050.71597,7.5123,6.19307
44050.72639,7.53217,6.16423
44050.73681,7.5257,6.13211
44050.74722,7.51702,6.10325
44050.75764,7.48748,6.0777
44050.76806,7.50295,6.05434
44050.77847,7.52392,6.03539
44050.78889,7.54051,6.01757
44050.79931,7.53511,6.00526
44050.80972,7.52861,5.99076
44050.82014,7.52979,5.97736
44050.83056,7.52657,5.96615
44050.84097,7.49807,5.95386
44050.85139,7.50584,5.94266
44050.86181,7.54441,5.93259
44050.87222,7.51258,5.92584
44050.88264,7.51374,5.91576
44050.89306,7.51821,5.90677
44050.90347,7.51168,5.89892
44050.91389,7.49963,5.89106
44050.92431,7.49859,5.88433
44050.93472,7.45901,5.88092
44050.94514,7.49098,5.87641
44050.95556,7.48331,5.8719
44050.96597,7.46133,5.8685
44050.97639,7.42724,5.86511
44050.98681,7.42066,5.85948
44050.99722,7.41739,5.85715
44051.00764,7.42295,5.85039
44051.01806,7.40206,5.84584
44051.02847,7.42744,5.8402
44051.03889,7.40986,5.8379
44051.04931,7.41981,5.83229
44051.05972,7.42535,5.82778
44051.07014,7.42979,5.82108
44051.08056,7.44304,5.81655
44051.09097,7.4056,5.81085
44051.10139,7.40235,5.80845
44051.11181,7.39579,5.80274
44051.12222,7.4157,5.79924
44051.13264,7.39922,5.79795
44051.14306,7.407,5.79664
44051.15347,7.417,5.79534
44051.16389,7.40382,5.79184
44051.17431,7.41271,5.78833
44051.18472,7.40836,5.78592
44051.19514,7.39628,5.78575
44051.20556,7.39634,5.78446
44051.21597,7.36438,5.78202
44051.22639,7.37107,5.78289
44051.23681,7.36341,5.78481
44051.24722,7.34693,5.78561
44051.25764,7.34701,5.7853
44051.26806,7.34268,5.77941
44051.27847,7.33615,5.78131
44051.28889,7.31633,5.78446
44051.29931,7.31417,5.79214
44051.30972,7.31309,5.80426
44051.32014,7.31312,5.81422
44051.33056,7.30538,5.83088
44051.34097,7.28875,5.86005
44051.35139,7.28976,5.89603
44051.36181,7.28298,5.93999
44051.37222,7.26844,6.00281
44051.38264,7.25278,6.09233
44051.39306,7.25035,6.20729
44051.40347,7.27212,6.28418
44051.41389,7.26311,6.34133
44051.42431,7.27053,6.37261
44051.43472,7.25498,6.40719
44051.44514,7.26802,6.43775
44051.45556,7.26332,6.467
44051.46597,7.25537,6.49632
44051.47639,7.24846,6.523
44051.48681,7.25047,6.55213
